 Syracuse University
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC, B/M,
2021-02-12 15:30:00, 4287, 2619, 0.0, 15.0, 77.0, 878.6, -32.0, 164.699, 1.068, 1.002, 0.965, 0.214, 0.6109, 2021-02-12 09:30:00
2021-02-12 14:30:00, 4389, 2531, 0.0, 12.2, 75.0, 878.8, -35.0, 164.187, 1.070, 1.001, 0.968, 0.187, 0.5767, 2021-02-12 08:30:00
2021-02-12 13:30:00, 4238, 2547, 0.0, 12.1, 74.0, 878.8, -37.0, 164.255, 1.070, 1.001, 0.968, 0.222, 0.6010, 2021-02-12 07:30:00
2021-02-12 12:30:00, 4228, 2463, 0.0, 12.1, 74.0, 879.2, -37.0, 164.611, 1.073, 1.001, 0.966, 0.224, 0.5825, 2021-02-12 06:30:00
2021-02-12 11:30:00, 4223, 2598, 0.0, 12.1, 74.0, 879.4, -36.0, 164.446, 1.075, 1.001, 0.967, 0.222, 0.6152, 2021-02-12 05:30:00
2021-02-12 10:30:00, 4220, 2552, 0.0, 12.2, 75.0, 879.6, -36.0, 164.530, 1.077, 1.001, 0.966, 0.222, 0.6047, 2021-02-12 04:30:00
2021-02-12 09:30:00, 4363, 2568, 0.0, 12.2, 75.0, 879.9, -36.0, 164.647, 1.079, 1.001, 0.966, 0.186, 0.5886, 2021-02-12 03:30:00
2021-02-12 08:30:00, 4162, 2667, 0.0, 12.3, 74.0, 880.3, -37.0, 164.848, 1.083, 1.001, 0.964, 0.234, 0.6408, 2021-02-12 02:30:00
2021-02-12 07:30:00, 4232, 2558, 0.0, 12.4, 73.0, 880.4, -38.0, 164.222, 1.083, 1.001, 0.968, 0.211, 0.6044, 2021-02-12 01:30:00
2021-02-12 06:30:00, 4206, 2601, 0.0, 12.5, 74.0, 880.6, -36.0, 164.179, 1.085, 1.001, 0.968, 0.215, 0.6184, 2021-02-12 00:30:00
2021-02-12 05:30:00, 4140, 2617, 0.0, 12.5, 77.0, 880.8, -35.0, 163.726, 1.087, 1.001, 0.971, 0.227, 0.6321, 2021-02-11 23:30:00
2021-02-12 04:30:00, 4155, 2567, 0.0, 12.6, 73.0, 880.8, -38.0, 164.183, 1.087, 1.001, 0.968, 0.227, 0.6178, 2021-02-11 22:30:00
2021-02-12 03:30:00, 4238, 2603, 0.0, 12.6, 74.0, 881.1, -36.0, 163.775, 1.089, 1.001, 0.971, 0.201, 0.6142, 2021-02-11 21:30:00
2021-02-12 02:30:00, 4272, 2579, 0.0, 12.7, 74.0, 881.3, -36.0, 163.808, 1.091, 1.001, 0.971, 0.191, 0.6037, 2021-02-11 20:30:00
2021-02-12 01:30:00, 4126, 2567, 0.0, 12.9, 76.0, 881.4, -33.0, 164.078, 1.092, 1.001, 0.969, 0.228, 0.6222, 2021-02-11 19:30:00
2021-02-12 00:30:00, 4205, 2555, 0.0, 14.0, 76.0, 881.5, -30.0, 164.716, 1.093, 1.002, 0.965, 0.210, 0.6076, 2021-02-11 18:30:00
2021-02-11 23:30:00, 4060, 2514, 0.0, 15.0, 76.0, 881.6, -29.0, 164.533, 1.093, 1.002, 0.966, 0.248, 0.6192, 2021-02-11 17:30:00
2021-02-11 22:30:00, 4179, 2590, 0.0, 15.0, 77.0, 881.5, -27.0, 164.754, 1.093, 1.002, 0.965, 0.217, 0.6198, 2021-02-11 16:30:00
2021-02-11 21:30:00, 4064, 2492, 0.0, 15.0, 77.0, 881.5, -27.0, 164.213, 1.093, 1.002, 0.968, 0.244, 0.6132, 2021-02-11 15:30:00
2021-02-11 20:30:00, 4002, 2508, 0.0, 15.0, 74.0, 882.1, -26.0, 164.471, 1.098, 1.003, 0.967, 0.258, 0.6267, 2021-02-11 14:30:00
2021-02-11 19:30:00, 4052, 2489, 0.0, 15.0, 76.0, 882.7, -26.0, 164.769, 1.103, 1.003, 0.965, 0.240, 0.6143, 2021-02-11 13:30:00
2021-02-11 18:30:00, 4172, 2490, 0.0, 15.0, 76.0, 883.2, -29.0, 164.763, 1.107, 1.002, 0.965, 0.205, 0.5968, 2021-02-11 12:30:00
2021-02-11 17:30:00, 4240, 2457, 0.0, 15.0, 76.0, 883.4, -30.0, 164.068, 1.109, 1.002, 0.969, 0.184, 0.5795, 2021-02-11 11:30:00
2021-02-11 16:30:00, 4224, 2479, 0.0, 15.0, 77.0, 883.1, -31.0, 164.364, 1.106, 1.002, 0.967, 0.192, 0.5869, 2021-02-11 10:30:00
2021-02-11 15:30:00, 4090, 2502, 0.0, 15.0, 77.0, 882.7, -31.0, 164.493, 1.103, 1.002, 0.966, 0.229, 0.6117, 2021-02-11 09:30:00
2021-02-11 14:30:00, 4231, 2480, 0.0, 12.2, 77.0, 882.3, -32.0, 163.892, 1.099, 1.002, 0.970, 0.193, 0.5861, 2021-02-11 08:30:00
2021-02-11 13:30:00, 4149, 2537, 0.0, 12.2, 78.0, 881.9, -32.0, 164.056, 1.096, 1.002, 0.969, 0.217, 0.6115, 2021-02-11 07:30:00
2021-02-11 12:30:00, 4252, 2558, 0.0, 12.2, 76.0, 881.9, -33.0, 163.886, 1.096, 1.001, 0.970, 0.192, 0.6016, 2021-02-11 06:30:00
2021-02-11 11:30:00, 4236, 2521, 0.0, 12.3, 76.0, 881.7, -33.0, 164.288, 1.094, 1.001, 0.968, 0.200, 0.5951, 2021-02-11 05:30:00
2021-02-11 10:30:00, 4325, 2517, 0.0, 12.3, 78.0, 881.2, -32.0, 164.385, 1.090, 1.002, 0.967, 0.183, 0.5820, 2021-02-11 04:30:00
2021-02-11 09:30:00, 4046, 2535, 0.0, 12.4, 79.0, 880.5, -30.0, 164.355, 1.084, 1.002, 0.967, 0.261, 0.6265, 2021-02-11 03:30:00
2021-02-11 08:30:00, 4203, 2566, 0.0, 12.5, 78.0, 880.0, -30.0, 164.453, 1.080, 1.002, 0.967, 0.221, 0.6105, 2021-02-11 02:30:00
2021-02-11 07:30:00, 4246, 2524, 0.0, 12.5, 80.0, 879.4, -29.0, 163.927, 1.075, 1.002, 0.970, 0.212, 0.5944, 2021-02-11 01:30:00
2021-02-11 06:30:00, 4208, 2560, 0.0, 12.6, 78.0, 879.4, -30.0, 163.482, 1.075, 1.002, 0.972, 0.219, 0.6084, 2021-02-11 00:30:00
2021-02-11 05:30:00, 4419, 2577, 0.0, 12.6, 77.0, 878.9, -29.0, 164.357, 1.071, 1.002, 0.967, 0.179, 0.5832, 2021-02-10 23:30:00
2021-02-11 04:30:00, 4312, 2612, 0.0, 12.7, 79.0, 878.4, -28.0, 163.865, 1.067, 1.002, 0.970, 0.204, 0.6058, 2021-02-10 22:30:00
2021-02-11 03:30:00, 4264, 2625, 0.0, 12.7, 79.0, 878.1, -28.0, 164.249, 1.064, 1.002, 0.968, 0.221, 0.6156, 2021-02-10 21:30:00
2021-02-11 02:30:00, 4309, 2599, 0.0, 12.8, 79.0, 878.2, -28.0, 164.687, 1.065, 1.002, 0.965, 0.212, 0.6032, 2021-02-10 20:30:00
2021-02-11 01:30:00, 4314, 2553, 0.0, 12.9, 79.0, 877.6, -28.0, 164.684, 1.060, 1.002, 0.965, 0.216, 0.5918, 2021-02-10 19:30:00
2021-02-11 00:30:00, 4370, 2612, 0.0, 13.8, 78.0, 876.8, -28.0, 164.904, 1.054, 1.002, 0.964, 0.209, 0.5977, 2021-02-10 18:30:00
2021-02-10 23:30:00, 4377, 2652, 0.0, 15.0, 78.0, 876.3, -26.0, 165.472, 1.050, 1.003, 0.961, 0.214, 0.6059, 2021-02-10 17:30:00
2021-02-10 22:30:00, 4321, 2692, 0.0, 15.0, 78.0, 876.0, -26.0, 165.597, 1.047, 1.003, 0.960, 0.232, 0.6230, 2021-02-10 16:30:00
2021-02-10 21:30:00, 4489, 2662, 0.0, 15.0, 77.0, 876.0, -25.0, 165.606, 1.047, 1.003, 0.960, 0.192, 0.5930, 2021-02-10 15:30:00
2021-02-10 20:30:00, 4358, 2638, 0.0, 15.0, 77.0, 876.0, -26.0, 165.785, 1.047, 1.003, 0.959, 0.224, 0.6053, 2021-02-10 14:30:00
2021-02-10 19:30:00, 4307, 2615, 0.0, 15.0, 78.0, 876.1, -25.0, 165.497, 1.048, 1.003, 0.961, 0.233, 0.6072, 2021-02-10 13:30:00
2021-02-10 18:30:00, 4267, 2636, 0.0, 15.0, 79.0, 876.4, -26.0, 165.321, 1.051, 1.003, 0.962, 0.239, 0.6178, 2021-02-10 12:30:00
2021-02-10 17:30:00, 4449, 2611, 0.0, 15.0, 78.0, 876.3, -26.0, 165.658, 1.050, 1.003, 0.960, 0.198, 0.5869, 2021-02-10 11:30:00
2021-02-10 16:30:00, 4316, 2690, 0.0, 15.0, 79.0, 876.1, -27.0, 165.971, 1.048, 1.003, 0.958, 0.234, 0.6233, 2021-02-10 10:30:00
2021-02-10 15:29:00, 4462, 2625, 0.0, 13.3, 79.0, 875.6, -27.0, 165.529, 1.044, 1.003, 0.960, 0.201, 0.5883, 2021-02-10 09:29:00
2021-02-10 14:30:00, 4458, 2771, 0.0, 12.3, 80.0, 874.5, -26.0, 165.442, 1.035, 1.003, 0.961, 0.209, 0.6216, 2021-02-10 08:30:00
2021-02-10 13:30:00, 4376, 2591, 0.0, 12.3, 80.0, 873.5, -25.0, 165.089, 1.027, 1.003, 0.963, 0.236, 0.5921, 2021-02-10 07:30:00
2021-02-10 12:30:00, 4582, 2749, 0.0, 12.3, 80.0, 873.1, -25.0, 165.355, 1.024, 1.003, 0.961, 0.193, 0.6000, 2021-02-10 06:30:00
2021-02-10 11:30:00, 4616, 2743, 0.0, 12.3, 80.0, 873.1, -25.0, 165.364, 1.024, 1.003, 0.961, 0.186, 0.5942, 2021-02-10 05:30:00
2021-02-10 10:30:00, 4539, 2732, 0.0, 12.4, 80.0, 872.9, -26.0, 165.852, 1.023, 1.003, 0.959, 0.205, 0.6019, 2021-02-10 04:30:00
2021-02-10 09:29:00, 4536, 2752, 0.0, 12.4, 80.0, 872.8, -26.0, 166.313, 1.022, 1.003, 0.956, 0.210, 0.6067, 2021-02-10 03:29:00
2021-02-10 08:30:00, 4548, 2658, 0.0, 12.5, 81.0, 873.0, -25.0, 165.884, 1.023, 1.003, 0.958, 0.204, 0.5844, 2021-02-10 02:30:00
2021-02-10 07:29:00, 4484, 2558, 0.0, 12.5, 80.0, 873.3, -26.0, 166.996, 1.026, 1.003, 0.952, 0.223, 0.5705, 2021-02-10 01:29:00
2021-02-10 06:29:00, 4358, 2634, 0.0, 12.6, 81.0, 874.0, -26.0, 166.349, 1.031, 1.003, 0.956, 0.245, 0.6044, 2021-02-10 00:29:00
2021-02-10 05:30:00, 4490, 2713, 0.0, 12.6, 76.0, 874.4, -33.0, 166.136, 1.034, 1.001, 0.957, 0.209, 0.6042, 2021-02-09 23:30:00
2021-02-10 04:29:00, 4469, 2662, 0.0, 12.6, 78.0, 874.7, -32.0, 166.399, 1.037, 1.002, 0.955, 0.212, 0.5957, 2021-02-09 22:29:00
2021-02-10 03:30:00, 4449, 2712, 0.0, 12.7, 77.0, 874.7, -31.0, 166.473, 1.037, 1.002, 0.955, 0.217, 0.6096, 2021-02-09 21:30:00
2021-02-10 02:29:00, 4395, 2664, 0.0, 12.8, 78.0, 874.9, -29.0, 166.190, 1.038, 1.002, 0.957, 0.227, 0.6061, 2021-02-09 20:29:00
2021-02-10 01:30:00, 4488, 2623, 0.0, 12.9, 78.0, 875.0, -28.0, 167.056, 1.039, 1.002, 0.952, 0.209, 0.5844, 2021-02-09 19:30:00
2021-02-10 00:29:00, 4507, 2801, 0.0, 13.7, 79.0, 874.5, -26.0, 166.463, 1.035, 1.003, 0.955, 0.205, 0.6215, 2021-02-09 18:29:00
2021-02-09 23:30:00, 4514, 2652, 0.0, 15.0, 79.0, 873.8, -25.0, 166.515, 1.030, 1.003, 0.955, 0.208, 0.5875, 2021-02-09 17:30:00
2021-02-09 22:30:00, 4370, 2684, 0.0, 15.0, 79.0, 874.3, -23.0, 165.932, 1.034, 1.004, 0.958, 0.234, 0.6142, 2021-02-09 16:30:00
2021-02-09 21:29:00, 4547, 2709, 0.0, 15.0, 79.0, 874.2, -24.0, 166.172, 1.033, 1.003, 0.957, 0.196, 0.5958, 2021-02-09 15:29:00
2021-02-09 20:29:00, 4437, 2693, 0.0, 15.0, 79.0, 874.6, -25.0, 166.539, 1.036, 1.003, 0.955, 0.220, 0.6069, 2021-02-09 14:29:00
2021-02-09 19:30:00, 4448, 2638, 0.0, 15.0, 77.0, 875.1, -25.0, 166.923, 1.040, 1.003, 0.952, 0.217, 0.5931, 2021-02-09 13:30:00
2021-02-09 18:29:00, 4522, 2664, 0.0, 15.0, 78.0, 874.9, -25.0, 166.772, 1.038, 1.003, 0.953, 0.200, 0.5891, 2021-02-09 12:29:00
2021-02-09 17:30:00, 4601, 2751, 0.0, 15.0, 78.0, 874.4, -25.0, 166.771, 1.034, 1.003, 0.953, 0.187, 0.5979, 2021-02-09 11:30:00
2021-02-09 16:29:00, 4437, 2753, 0.0, 15.0, 80.0, 874.4, -25.0, 166.632, 1.034, 1.003, 0.954, 0.223, 0.6205, 2021-02-09 10:29:00
2021-02-09 15:30:00, 4485, 2691, 0.0, 13.0, 80.0, 873.7, -25.0, 167.018, 1.029, 1.003, 0.952, 0.219, 0.6000, 2021-02-09 09:30:00
2021-02-09 14:30:00, 4627, 2663, 0.0, 12.3, 81.0, 873.3, -25.0, 167.061, 1.026, 1.003, 0.952, 0.190, 0.5755, 2021-02-09 08:30:00
2021-02-09 13:29:00, 4485, 2688, 0.0, 12.3, 81.0, 873.1, -25.0, 167.264, 1.024, 1.003, 0.950, 0.227, 0.5993, 2021-02-09 07:29:00
2021-02-09 12:29:00, 4563, 2598, 0.0, 12.3, 81.0, 873.3, -25.0, 167.875, 1.026, 1.003, 0.947, 0.210, 0.5694, 2021-02-09 06:29:00
2021-02-09 11:29:00, 4501, 2696, 0.0, 12.3, 81.0, 873.0, -25.0, 167.159, 1.023, 1.003, 0.951, 0.223, 0.5990, 2021-02-09 05:29:00
2021-02-09 10:30:00, 4484, 2598, 0.0, 12.4, 81.0, 873.2, -25.0, 167.129, 1.025, 1.003, 0.951, 0.225, 0.5794, 2021-02-09 04:30:00
2021-02-09 09:29:00, 4469, 2661, 0.0, 12.4, 81.0, 873.6, -25.0, 167.283, 1.028, 1.003, 0.950, 0.226, 0.5954, 2021-02-09 03:29:00
2021-02-09 08:29:00, 4586, 2600, 0.0, 12.5, 81.0, 873.7, -24.0, 167.284, 1.029, 1.003, 0.950, 0.198, 0.5669, 2021-02-09 02:29:00
2021-02-09 07:29:00, 4428, 2733, 0.0, 12.5, 81.0, 873.9, -24.0, 166.333, 1.030, 1.003, 0.956, 0.227, 0.6172, 2021-02-09 01:29:00
2021-02-09 06:29:00, 4320, 2654, 0.0, 12.6, 80.0, 874.0, -24.0, 166.078, 1.031, 1.003, 0.957, 0.254, 0.6144, 2021-02-09 00:29:00
2021-02-09 05:29:00, 4648, 2615, 0.0, 12.6, 81.0, 874.1, -24.0, 165.994, 1.032, 1.003, 0.958, 0.175, 0.5626, 2021-02-08 23:29:00
2021-02-09 04:29:00, 4483, 2681, 0.0, 12.7, 81.0, 874.3, -24.0, 166.255, 1.034, 1.003, 0.956, 0.210, 0.5980, 2021-02-08 22:29:00
2021-02-09 03:30:00, 4506, 2760, 0.0, 12.7, 81.0, 874.2, -24.0, 166.104, 1.033, 1.003, 0.957, 0.205, 0.6125, 2021-02-08 21:30:00
2021-02-09 02:29:00, 4632, 2706, 0.0, 12.8, 81.0, 874.3, -25.0, 165.906, 1.034, 1.003, 0.958, 0.176, 0.5842, 2021-02-08 20:29:00
2021-02-09 01:29:00, 4477, 2684, 0.0, 12.9, 81.0, 874.0, -25.0, 166.862, 1.031, 1.003, 0.953, 0.218, 0.5995, 2021-02-08 19:29:00
2021-02-09 00:29:00, 4603, 2770, 0.0, 13.6, 81.0, 873.7, -24.0, 166.576, 1.029, 1.003, 0.954, 0.191, 0.6018, 2021-02-08 18:29:00
2021-02-08 23:29:00, 4486, 2677, 0.0, 15.0, 80.0, 873.3, -24.0, 166.655, 1.026, 1.003, 0.954, 0.220, 0.5967, 2021-02-08 17:29:00
2021-02-08 22:29:00, 4564, 2657, 0.0, 15.0, 79.0, 872.9, -23.0, 167.021, 1.023, 1.004, 0.952, 0.206, 0.5822, 2021-02-08 16:29:00
2021-02-08 21:29:00, 4533, 2679, 0.0, 15.0, 79.0, 872.4, -23.0, 167.561, 1.019, 1.004, 0.949, 0.221, 0.5910, 2021-02-08 15:29:00
2021-02-08 20:29:00, 4571, 2717, 0.0, 15.0, 79.0, 872.1, -24.0, 167.405, 1.016, 1.003, 0.950, 0.215, 0.5944, 2021-02-08 14:29:00
2021-02-08 19:29:00, 4649, 2699, 0.0, 15.0, 80.0, 872.1, -24.0, 166.917, 1.016, 1.003, 0.952, 0.195, 0.5806, 2021-02-08 13:29:00
2021-02-08 18:29:00, 4634, 2671, 0.0, 15.0, 80.0, 871.9, -23.0, 166.541, 1.015, 1.004, 0.955, 0.195, 0.5764, 2021-02-08 12:29:00
2021-02-08 17:29:00, 4607, 2693, 0.0, 15.0, 79.0, 870.7, -24.0, 167.060, 1.005, 1.003, 0.952, 0.216, 0.5845, 2021-02-08 11:29:00
2021-02-08 16:29:00, 4723, 2715, 0.0, 15.0, 81.0, 870.0, -24.0, 167.123, 1.000, 1.003, 0.951, 0.196, 0.5748, 2021-02-08 10:29:00
2021-02-08 15:29:00, 4748, 2824, 0.0, 12.8, 81.0, 869.2, -25.0, 166.748, 0.994, 1.003, 0.953, 0.195, 0.5948, 2021-02-08 09:29:00
2021-02-08 14:29:00, 4804, 2873, 0.0, 12.3, 81.0, 868.4, -25.0, 167.068, 0.988, 1.003, 0.952, 0.191, 0.5980, 2021-02-08 08:29:00
2021-02-08 13:29:00, 4799, 2853, 0.0, 12.3, 82.0, 867.5, -24.0, 166.814, 0.981, 1.003, 0.953, 0.198, 0.5945, 2021-02-08 07:29:00
2021-02-08 12:29:00, 4691, 2848, 0.0, 12.3, 81.0, 866.9, -24.0, 167.224, 0.976, 1.003, 0.951, 0.229, 0.6071, 2021-02-08 06:29:00
2021-02-08 11:29:00, 4872, 2860, 0.0, 12.3, 82.0, 866.8, -23.0, 167.633, 0.976, 1.004, 0.948, 0.192, 0.5870, 2021-02-08 05:29:00
2021-02-08 10:29:00, 4863, 2824, 0.0, 12.3, 81.0, 866.5, -24.0, 166.918, 0.973, 1.003, 0.952, 0.194, 0.5807, 2021-02-08 04:29:00
2021-02-08 09:29:00, 4971, 2862, 0.0, 12.4, 81.0, 866.1, -24.0, 166.883, 0.970, 1.003, 0.953, 0.175, 0.5757, 2021-02-08 03:29:00
2021-02-08 08:29:00, 4771, 2846, 0.0, 12.4, 81.0, 865.7, -25.0, 166.919, 0.967, 1.003, 0.952, 0.219, 0.5965, 2021-02-08 02:29:00
2021-02-08 07:29:00, 4935, 2801, 0.0, 12.5, 79.0, 866.6, -30.0, 166.672, 0.974, 1.002, 0.954, 0.178, 0.5676, 2021-02-08 01:29:00
2021-02-08 06:29:00, 4857, 2948, 0.0, 12.6, 79.0, 866.9, -31.0, 166.613, 0.976, 1.002, 0.954, 0.191, 0.6070, 2021-02-08 00:29:00
2021-02-08 05:29:00, 4888, 2751, 0.0, 12.6, 76.0, 866.7, -32.0, 166.046, 0.975, 1.002, 0.957, 0.183, 0.5628, 2021-02-07 23:29:00
2021-02-08 04:29:00, 4725, 2752, 0.0, 12.7, 80.0, 867.2, -26.0, 166.530, 0.979, 1.003, 0.955, 0.213, 0.5824, 2021-02-07 22:29:00
2021-02-08 03:29:00, 4724, 2784, 0.0, 12.7, 82.0, 867.4, -24.0, 165.966, 0.980, 1.003, 0.958, 0.209, 0.5893, 2021-02-07 21:29:00
2021-02-08 02:29:00, 4816, 2960, 0.0, 12.8, 82.0, 867.0, -24.0, 166.586, 0.977, 1.003, 0.954, 0.197, 0.6146, 2021-02-07 20:29:00
2021-02-08 01:29:00, 4741, 2718, 0.0, 12.8, 80.0, 867.3, -25.0, 165.936, 0.979, 1.003, 0.958, 0.207, 0.5733, 2021-02-07 19:29:00
2021-02-08 00:29:00, 4691, 2834, 0.0, 13.4, 80.0, 867.4, -24.0, 166.494, 0.980, 1.003, 0.955, 0.220, 0.6041, 2021-02-07 18:29:00
2021-02-07 23:29:00, 4797, 2890, 0.0, 15.0, 77.0, 867.3, -22.0, 166.208, 0.979, 1.004, 0.957, 0.195, 0.6025, 2021-02-07 17:29:00
2021-02-07 22:29:00, 4777, 2803, 0.0, 14.9, 78.0, 867.1, -18.0, 166.517, 0.978, 1.005, 0.955, 0.201, 0.5868, 2021-02-07 16:29:00
2021-02-07 21:29:00, 4804, 2686, 0.0, 14.9, 71.0, 867.7, -20.0, 166.270, 0.982, 1.004, 0.956, 0.191, 0.5591, 2021-02-07 15:29:00
2021-02-07 20:29:00, 4750, 2783, 0.0, 14.9, 78.0, 868.2, -20.0, 165.961, 0.986, 1.005, 0.958, 0.196, 0.5859, 2021-02-07 14:29:00
2021-02-07 19:29:00, 4770, 2752, 0.0, 14.9, 77.0, 868.9, -23.0, 165.297, 0.992, 1.003, 0.962, 0.184, 0.5769, 2021-02-07 13:29:00
2021-02-07 18:29:00, 4684, 2700, 0.0, 15.0, 79.0, 869.5, -24.0, 166.107, 0.996, 1.003, 0.957, 0.202, 0.5764, 2021-02-07 12:29:00
2021-02-07 17:29:00, 4662, 2761, 0.0, 15.0, 78.0, 870.1, -24.0, 166.194, 1.001, 1.003, 0.957, 0.202, 0.5922, 2021-02-07 11:29:00
2021-02-07 16:29:00, 4675, 2818, 0.0, 15.0, 81.0, 869.8, -24.0, 166.279, 0.998, 1.003, 0.956, 0.203, 0.6028, 2021-02-07 10:29:00
2021-02-07 15:29:00, 4846, 2740, 0.0, 12.9, 82.0, 869.8, -24.0, 166.599, 0.998, 1.003, 0.954, 0.171, 0.5654, 2021-02-07 09:29:00
2021-02-07 14:29:00, 4696, 2799, 0.0, 12.4, 82.0, 869.1, -23.0, 167.146, 0.993, 1.004, 0.951, 0.208, 0.5960, 2021-02-07 08:29:00
2021-02-07 13:29:00, 4764, 2763, 0.0, 12.4, 82.0, 869.3, -23.0, 167.298, 0.995, 1.004, 0.950, 0.193, 0.5800, 2021-02-07 07:29:00
2021-02-07 12:29:00, 4724, 2801, 0.0, 12.4, 82.0, 868.4, -23.0, 167.441, 0.988, 1.004, 0.949, 0.210, 0.5929, 2021-02-07 06:29:00
2021-02-07 11:29:00, 4754, 2667, 0.0, 12.4, 83.0, 868.7, -22.0, 167.574, 0.990, 1.004, 0.949, 0.201, 0.5610, 2021-02-07 05:29:00
2021-02-07 10:29:00, 4610, 2758, 0.0, 12.4, 82.0, 868.0, -22.0, 167.241, 0.985, 1.004, 0.951, 0.237, 0.5983, 2021-02-07 04:29:00
2021-02-07 09:29:00, 4846, 2723, 0.0, 12.4, 83.0, 868.0, -22.0, 167.110, 0.985, 1.004, 0.951, 0.185, 0.5619, 2021-02-07 03:29:00
2021-02-07 08:29:00, 4851, 2828, 0.0, 12.5, 83.0, 867.4, -22.0, 166.312, 0.980, 1.004, 0.956, 0.184, 0.5830, 2021-02-07 02:29:00
2021-02-07 07:29:00, 4825, 2797, 0.0, 12.6, 83.0, 866.9, -22.0, 166.692, 0.976, 1.004, 0.954, 0.195, 0.5797, 2021-02-07 01:29:00
2021-02-07 06:29:00, 4874, 2752, 0.0, 12.6, 84.0, 866.7, -21.0, 166.759, 0.975, 1.005, 0.953, 0.187, 0.5646, 2021-02-07 00:29:00
2021-02-07 05:29:00, 4858, 2784, 0.0, 12.6, 84.0, 866.1, -21.0, 166.241, 0.970, 1.005, 0.956, 0.192, 0.5731, 2021-02-06 23:29:00
2021-02-07 04:29:00, 4874, 2796, 0.0, 12.7, 85.0, 865.4, -20.0, 165.954, 0.965, 1.005, 0.958, 0.191, 0.5737, 2021-02-06 22:29:00
2021-02-07 03:29:00, 4831, 2786, 0.0, 12.7, 85.0, 865.1, -20.0, 166.323, 0.963, 1.005, 0.956, 0.204, 0.5767, 2021-02-06 21:29:00
2021-02-07 02:29:00, 4914, 2862, 0.0, 12.8, 85.0, 864.5, -19.0, 165.324, 0.959, 1.005, 0.962, 0.186, 0.5824, 2021-02-06 20:29:00
2021-02-07 01:29:00, 4935, 2829, 0.0, 12.8, 84.0, 863.6, -18.0, 164.461, 0.952, 1.006, 0.967, 0.183, 0.5733, 2021-02-06 19:29:00
2021-02-07 00:29:00, 4972, 2841, 0.0, 13.1, 85.0, 862.6, -18.0, 164.173, 0.945, 1.006, 0.968, 0.182, 0.5714, 2021-02-06 18:29:00
2021-02-06 23:29:00, 5136, 2949, 0.0, 14.8, 86.0, 861.5, -17.0, 164.510, 0.937, 1.006, 0.966, 0.162, 0.5742, 2021-02-06 17:29:00
2021-02-06 22:29:00, 5170, 2889, 0.0, 14.8, 86.0, 860.4, -14.0, 164.776, 0.929, 1.008, 0.965, 0.163, 0.5588, 2021-02-06 16:29:00
2021-02-06 21:29:00, 5135, 2949, 0.0, 14.8, 86.0, 860.0, -15.0, 165.652, 0.926, 1.007, 0.960, 0.177, 0.5743, 2021-02-06 15:29:00
2021-02-06 20:29:00, 5080, 2967, 0.0, 14.8, 84.0, 860.8, -14.0, 165.460, 0.932, 1.008, 0.961, 0.179, 0.5841, 2021-02-06 14:29:00
2021-02-06 19:29:00, 5081, 2817, 0.0, 14.8, 85.0, 862.1, -15.0, 166.213, 0.941, 1.007, 0.956, 0.176, 0.5544, 2021-02-06 13:29:00
2021-02-06 18:29:00, 5047, 2833, 0.0, 15.0, 84.0, 863.8, -16.0, 165.595, 0.953, 1.007, 0.960, 0.167, 0.5613, 2021-02-06 12:29:00
2021-02-06 17:29:00, 4961, 2757, 0.0, 15.0, 85.0, 864.4, -16.0, 165.447, 0.958, 1.007, 0.961, 0.177, 0.5557, 2021-02-06 11:29:00
2021-02-06 16:29:00, 4913, 2783, 0.0, 15.0, 86.0, 865.4, -16.0, 165.444, 0.965, 1.007, 0.961, 0.179, 0.5665, 2021-02-06 10:29:00
2021-02-06 15:29:00, 4876, 2720, 0.0, 12.9, 86.0, 866.3, -17.0, 166.134, 0.972, 1.006, 0.957, 0.184, 0.5578, 2021-02-06 09:29:00
2021-02-06 14:29:00, 4900, 2692, 0.0, 12.4, 86.0, 867.2, -18.0, 165.209, 0.979, 1.006, 0.962, 0.168, 0.5494, 2021-02-06 08:29:00
2021-02-06 13:29:00, 4915, 2776, 0.0, 12.4, 86.0, 868.2, -18.0, 165.817, 0.986, 1.006, 0.959, 0.162, 0.5648, 2021-02-06 07:29:00
2021-02-06 12:29:00, 4904, 2670, 0.0, 12.4, 86.0, 869.2, -19.0, 166.217, 0.994, 1.005, 0.956, 0.161, 0.5445, 2021-02-06 06:29:00
2021-02-06 11:29:00, 4761, 2539, 0.0, 12.5, 86.0, 870.3, -19.0, 166.401, 1.002, 1.005, 0.955, 0.181, 0.5333, 2021-02-06 05:29:00
